level_0,ObjID,FieldID,FieldMJD,AstRange(km),AstRangeRate(km/s),AstRA(deg),AstRARate(deg/day),AstDec(deg),AstDecRate(deg/day),Ast-Sun(J2000x)(km),Ast-Sun(J2000y)(km),Ast-Sun(J2000z)(km),Ast-Sun(J2000vx)(km/s),Ast-Sun(J2000vy)(km/s),Ast-Sun(J2000vz)(km/s),Obs-Sun(J2000x)(km),Obs-Sun(J2000y)(km),Obs-Sun(J2000z)(km),Obs-Sun(J2000vx)(km/s),Obs-Sun(J2000vy)(km/s),Obs-Sun(J2000vz)(km/s),Sun-Ast-Obs(deg),V(H=0,r,u-r,g-r,i-r,z-r,y-r,GS,FORMAT,q,e,incl,node,argperi,t_p,H,t_0,optFilter,seeingFwhmGeom,seeingFwhmEff,fiveSigmaDepth,fieldRA,fieldDec,rotSkyPos,MagnitudeInFilter,detectorID,detection_probability,AstrometricSigma(mas),PhotometricSigma(mag),SNR,AstrometricSigma(deg),dmagDetect,dmagVignet,AstRATrue(deg),AstDecTrue(deg),counter
531,S1000002a,988846,61907.993482,351941107.49,20.042,171.491627096525,0.047325,5.304066846556832,-0.029461,-430696664.581,-63528189.039,-17482644.348,3.721,-16.022,-6.869,-84119316.714,-115376348.97,-50016515.511,24.144,-15.689,-6.636,18.514205,5.131,19.78183720180247,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,1.0247090290725145,1.1833443176064655,24.278641287537297,172.3969397146112,4.239821104063928,210.61447850942966,19.785363530414234,14.0,1.0,10.475385868803311,0.005495562002557913,197.06642219297893,2.90982940800092e-06,0.0,0.03506149224361737,171.491621,5.304065,78
532,S1000002a,988896,61908.017278,351982377.382,20.105,171.4927472845285,0.047368,5.303364113551097,-0.029589,-430689013.264,-63561127.204,-17496765.898,3.722,-16.022,-6.869,-84069610.572,-115408611.812,-50030154.578,24.209,-15.694,-6.632,18.517704,5.131,19.782193520463075,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9654383251872176,1.111238838427272,23.873048584753423,172.3969397146112,4.239821104063928,223.29344119083805,19.779740696931256,13.0,1.0,10.71150658455637,0.007171479421254458,150.89695568877627,2.9754184957101027e-06,0.0,0.034925233737080404,171.492747,5.303362,78
533,S1000002a,990793,61911.951457,358915729.981,20.519,171.74109107357003,0.067743,5.170026699437463,-0.037962,-429383896.995,-69000704.157,-19829780.088,3.957,-15.986,-6.859,-75635517.098,-120348027.064,-52172271.512,25.128,-14.115,-5.966,19.033366,5.189,19.83929093287949,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.3371420866844628,1.5634331954798817,23.038602456386666,172.77918155123618,4.807283913475075,178.6970302666725,19.8420613467542,101.0,0.9999999999999873,14.248784854900201,0.013650229877470148,79.04082207615733,3.957995793027833e-06,0.0,0.012375622604838446,171.741079,5.17003,79
534,S1000002a,990814,61911.962174,358934740.959,20.546,171.74180951115068,0.067673,5.169626087769895,-0.038016,-429380232.99,-69015504.385,-19836130.324,3.958,-15.985,-6.859,-75612238.129,-120361100.008,-52177794.824,25.155,-14.123,-5.964,19.03471,5.189,19.839444020227365,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.9991980060761658,1.1523090098250193,23.291606294330897,172.77918155123618,4.807283913475075,182.78543144607863,19.846050413597258,62.0,0.9999999999999989,11.798991375079508,0.011282253318099462,95.73485166823518,3.277497604188752e-06,0.0,0.012348302897175253,171.741805,5.169623,79
535,S1000002a,990951,61912.027908,359051913.893,20.718,171.74624881855652,0.067786,5.167116041154488,-0.038355,-429357745.678,-69106284.219,-19875080.921,3.962,-15.985,-6.859,-75468876.907,-120441378.433,-52211637.715,25.332,-14.136,-5.953,19.042953,5.19,19.840386259982733,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.0444341669647703,1.2073408357235649,23.775583450143124,172.77918155123618,4.807283913475075,216.95650830238029,19.839154902265527,55.0,1.0,11.01633008636481,0.007977949146253854,135.5927564201083,3.060091690656892e-06,0.0,0.012180801948023035,171.746252,5.167113,79
536,S1000002a,991001,61912.051592,359094372.685,20.78,171.74786242465382,0.068059,5.166202696687541,-0.038476,-429349637.932,-69138991.717,-19889114.742,3.963,-15.985,-6.859,-75416971.571,-120470294.327,-52223816.269,25.398,-14.124,-5.949,19.045915,5.19,19.84072689138674,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8593771176334374,0.9822106053934762,23.52691520715023,172.77918155123618,4.807283913475075,228.8472034230535,19.843913099741,54.0,1.0,10.980837942307476,0.009510336237405707,113.66453842124994,3.050232761752077e-06,0.0,0.012120220907276543,171.74786,5.166203,79
537,S1000002a,991054,61912.075932,359138136.325,20.841,171.74951306945923,0.068463,5.16526258547997,-0.038598,-429341302.687,-69172604.314,-19903536.982,3.965,-15.984,-6.858,-75363489.542,-120499975.618,-52236323.629,25.465,-14.102,-5.945,19.04895,5.19,19.841077412646197,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.0012728505404167,1.1548331515090229,23.324938425708947,172.77918155123618,4.807283913475075,239.19636142647983,19.844563098613094,17.0,0.9999999999999993,11.728823257261126,0.011020670868394825,98.01900485349616,3.258006460350313e-06,0.0,0.012057672024919652,171.749521,5.165265,79
538,S1000002a,991111,61912.102958,359186874.73,20.904,171.751374263461,0.069052,5.164221059060862,-0.038727,-429332044.082,-69209925.423,-19919550.524,3.966,-15.984,-6.858,-75303944.84,-120532866.949,-52250201.179,25.536,-14.068,-5.941,19.052307,5.191,19.841467038848993,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8631893268388559,0.9868483294876592,23.91839291804228,172.77918155123618,4.807283913475075,248.20350512310927,19.848838145995508,16.0,1.0,10.583258238197946,0.007239454030251974,149.47542947449264,2.9397939550549847e-06,0.0,0.011987759713860378,171.751379,5.16422,79
539,S1000002a,991161,61912.126802,359229993.571,20.954,171.75302732374882,0.069684,5.163306451599038,-0.038835,-429323872.133,-69242853.142,-19933679.046,3.968,-15.984,-6.858,-75251275.422,-120561810.183,-52262436.532,25.594,-14.029,-5.937,19.055254,5.191,19.84181100085878,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.2934683151936952,1.510302086610335,22.92473083014184,172.77918155123618,4.807283913475075,254.2326814022444,19.847071248073348,16.0,0.9999999999999591,14.679116519054057,0.014930504622421837,72.22047006459115,4.0775323664039045e-06,0.0,0.01192558860607719,171.753033,5.163295,79
540,S1000002a,991202,61912.145629,359264107.23,20.99,171.75434752071897,0.070248,5.1625634158591165,-0.038915,-429317418.038,-69268850.332,-19944833.884,3.969,-15.984,-6.858,-75209609.0,-120584599.825,-52272090.943,25.637,-13.992,-5.934,19.05757,5.191,19.842082624805833,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.3774338377245317,1.6124499242390897,22.78670165290082,172.77918155123618,4.807283913475075,257.9598399953066,19.87295916187687,15.0,0.9999999999998372,16.210838162260767,0.016633625172448634,64.77485314838827,4.503010600627991e-06,0.0,0.011876150337425334,171.75435,5.162564,79
541,S1000002a,991828,61915.956844,366148981.717,21.015,172.07258269095735,0.08725,5.0003874099647145,-0.046396,-427973261.192,-74525522.289,-22201216.07,4.196,-15.945,-6.847,-66703562.939,-124832074.128,-54115666.332,26.114,-12.506,-5.26,19.474345,5.244,19.89485248798172,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.2041187608691009,1.4016043319575437,22.95476000124584,172.5478319466775,4.953302544448394,231.41082465750665,19.876054803030932,53.0,0.9999999999999487,14.273737071771295,0.01519961191841528,70.93300385548609,3.964926964380915e-06,0.0,-0.0,172.072581,5.000386,86
542,S1000002a,991849,61915.967731,366168762.929,21.043,172.07353404505466,0.087215,4.9998835082523065,-0.046448,-427969314.312,-74540520.462,-22207656.356,4.196,-15.945,-6.847,-66678985.772,-124843840.412,-54120613.097,26.142,-12.511,-5.258,19.475483,5.244,19.89500103572208,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,1.3028343911763682,1.5216963396306182,23.49744913305299,172.5478319466775,4.953302544448394,236.53105850213555,19.88423173969167,53.0,0.9999999999999998,12.385894833348653,0.010103560681753452,106.96152510232923,3.4405263425968478e-06,0.0,-0.0,172.073531,4.999881,86
543,S1000002a,991888,61915.98516,366200485.046,21.088,172.07505039943055,0.08721,4.99906781391025,-0.046534,-427962994.601,-74564530.351,-22217966.345,4.198,-15.945,-6.847,-66639585.127,-124862685.311,-54128528.533,26.188,-12.517,-5.255,19.477305,5.245,19.89523915985024,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.8524205935786461,0.9737476807526109,24.00388284566793,172.5478319466775,4.953302544448394,245.41593272036275,19.896680777589452,53.0,1.0,10.545823832453566,0.00708580557508499,152.72746960890822,2.9293955090148794e-06,0.0,-0.0,172.075051,4.999071,86
544,S1000002a,991938,61916.008891,366243786.335,21.151,172.07712797174577,0.087309,4.997964358515591,-0.046651,-427954387.534,-74597220.369,-22232003.69,4.199,-15.945,-6.847,-66585825.97,-124888349.218,-54139298.438,26.252,-12.516,-5.251,19.479784,5.245,19.895563946838593,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7289097916149495,0.8234912306751211,23.729830481122676,172.5478319466775,4.953302544448394,258.1783581900992,19.896290347846513,52.0,1.0,10.582245221497253,0.008560230420332413,126.33558452268304,2.9395125615270147e-06,0.0,-0.0,172.077121,4.997965,86
545,S1000002a,993860,61917.950066,369803493.119,21.201,172.26642906981328,0.096764,4.90362506207328,-0.050431,-427240506.103,-77269561.125,-23379752.228,4.315,-15.924,-6.841,-62141770.832,-126850736.691,-54990563.669,26.534,-11.673,-4.899,19.662986,5.271,19.92150573788651,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9261021517378089,1.0633846128197189,23.572156764112748,172.31921625192174,3.49305558387972,223.25316296286917,19.92437379276552,6.0,0.9999999999999998,11.187460420515881,0.00975686655839016,110.77993857944288,3.107627894587745e-06,0.0,0.03663442375830884,172.266424,4.903628,89
546,S1000002a,993881,61917.96081,369823186.033,21.229,172.26746373614924,0.096724,4.903090452759975,-0.050482,-427236501.065,-77284341.973,-23386101.718,4.315,-15.924,-6.841,-62117127.651,-126861574.691,-54995110.335,26.561,-11.678,-4.897,19.664001,5.271,19.921648705262246,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.8008253254813584,0.9109797146975164,23.56017176331823,172.31921625192174,3.49305558387972,228.01551499344572,19.916951452908727,36.0,0.9999999999999998,10.915449917554705,0.009842742772689895,109.80905364543848,3.032069421542973e-06,0.0,0.036581603815992826,172.267464,4.903086,89
547,S1000002a,997277,61925.958571,384754938.291,21.801,173.22775668745476,0.132331,4.436922743253491,-0.065665,-424090481.75,-88255995.784,-28103045.645,4.791,-15.832,-6.812,-43165101.891,-133491466.186,-57868276.799,27.976,-8.257,-3.41,20.226224,5.371,20.02178662875808,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.0559297605309141,1.2213257427383384,22.297163211624564,172.5740112541717,3.9162322460047823,231.93441189460697,19.996603161528387,88.0,0.9999999998687301,19.650454135778446,0.02860838548417205,37.45387272734923,5.458459482160679e-06,0.0,0.0037669963172208207,173.227756,4.436922,90
548,S1000002a,997299,61925.969845,384776188.468,21.83,173.22924918853118,0.132351,4.4361838152865065,-0.065712,-424085815.035,-88271415.859,-28109680.425,4.792,-15.831,-6.812,-43137836.576,-133499509.933,-57871596.958,28.005,-8.258,-3.407,20.22686,5.371,20.02192158743962,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.107922292397778,1.284576998050825,22.56260971070958,172.5740112541717,3.9162322460047823,238.13285542619892,20.020891178319566,88.0,0.9999999999907545,17.391361523676554,0.022994595037826644,46.71878275474794,4.830933756576821e-06,0.0,0.00377864196558819,173.229248,4.436181,90
549,S1000002a,997300,61925.970261,384776974.365,21.831,173.22930045602618,0.132353,4.436156587722486,-0.065714,-424085642.552,-88271985.746,-28109925.63,4.792,-15.831,-6.812,-43136828.36,-133499807.215,-57871719.625,28.007,-8.258,-3.407,20.226884,5.372,20.021926593686153,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.1078835546068944,1.284529871784543,22.562519898456653,172.5740112541717,3.9162322460047823,238.38183769226313,20.011236830637333,88.0,0.9999999999907456,17.39186428663705,0.02299637326722253,46.71513176380161,4.831073412954736e-06,0.0,0.0037790753861943636,173.229303,4.436154,90
550,S1000002a,997350,61925.994026,384821862.615,21.892,173.2324399457052,0.132483,4.43459748625629,-0.065814,-424075803.305,-88304489.551,-28123911.059,4.793,-15.831,-6.812,-43079257.711,-133516758.777,-57878711.55,28.07,-8.252,-3.403,20.228223,5.372,20.02221153564802,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.9422268381611584,1.0830010196607767,22.45704565853614,172.5740112541717,3.9162322460047823,250.68060905829373,20.05378211097938,127.0,0.9999999999733529,16.567467853730065,0.02507648774994855,42.79890531961177,4.602074403813907e-06,0.0,0.003803777174053705,173.232449,4.434591,90
551,S1000002a,997409,61926.020377,384871779.769,21.958,173.23594583129682,0.132762,4.432851152649331,-0.065924,-424064890.228,-88340528.816,-28139417.772,4.795,-15.831,-6.812,-43015271.584,-133535529.56,-57886453.765,28.14,-8.236,-3.398,20.229701,5.372,20.022528052897627,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.9860508890780584,1.136314950216616,22.38353175826258,172.5740112541717,3.9162322460047823,264.3685390211139,20.012140020104898,131.0,0.9999999999442442,17.779990298126688,0.02664946642610137,40.24343164169051,4.9388861939240795e-06,0.0,0.003831457801227005,173.235944,4.432855,90
552,S1000002a,997559,61926.090119,385004585.05,22.115,173.24523846050693,0.134138,4.4282479902146035,-0.066194,-424035989.328,-88435910.432,-28180458.282,4.799,-15.83,-6.811,-42845174.366,-133584902.261,-57906892.355,28.312,-8.14,-3.386,20.233561,5.373,20.02336786118888,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.9654179342448527,1.1112140319280446,22.239400781210236,172.5740112541717,3.9162322460047823,286.7873775046277,20.014276475116183,138.0,0.9999999997623754,19.08845925809461,0.030056474373391172,35.625512535344654,5.30234979391517e-06,0.0,0.003952832631932784,173.245246,4.428248,90
553,S1000002a,998305,61926.954263,386636141.227,21.84,173.366731429046,0.1365,4.370617093594039,-0.067424,-423675819.155,-89617313.427,-28688836.939,4.85,-15.819,-6.808,-40744706.623,-134149336.383,-58153509.399,28.107,-7.821,-3.221,20.275511,5.383,20.03348886843658,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.1689858416935373,1.3588635543716998,22.09636331493593,173.6092795590108,4.514238909405582,135.0572439535033,20.036344610561798,97.0,0.9999999989008674,24.55214796918167,0.03416752102095909,31.27947283241689,6.820041102550465e-06,0.0,-0.0,173.366727,4.370619,94
554,S1000002a,998327,61926.965624,386657593.064,21.869,173.3682803242791,0.136515,4.3698455109579895,-0.067471,-423671058.47,-89632840.01,-28695518.898,4.851,-15.819,-6.808,-40717102.984,-134157013.842,-58156670.095,28.136,-7.822,-3.219,20.276101,5.383,20.033622891176048,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.3100362217465078,1.5304576906891822,22.35888945610303,173.6092795590108,4.514238909405582,141.14850895880036,20.051743337286553,97.0,0.9999999999202931,22.472569928867525,0.027448886218659724,39.056943194476695,6.2423805357965345e-06,0.0,-0.0,173.368278,4.369853,94
555,S1000002a,998456,61927.026444,386772918.017,22.022,173.37659548715715,0.137044,4.365747824611833,-0.06772,-423645561.163,-89715958.2,-28731289.573,4.854,-15.818,-6.808,-40568826.338,-134198061.611,-58173556.05,28.297,-7.791,-3.208,20.279249,5.384,20.034342645487225,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.3233617517399958,1.5466687977372213,22.03859967751137,173.6092795590108,4.514238909405582,171.98688146713,19.983363647144216,98.0,0.9999999980247489,28.501411980462322,0.03589520493231019,29.7501433939227,7.917058883461757e-06,0.0,-0.0,173.376593,4.365742,94
556,S1000002a,999877,61935.958515,403768141.169,22.114,174.80216197679874,0.171595,3.694617553426319,-0.082407,-419695247.339,-101876942.235,-33969692.29,5.384,-15.698,-6.768,-18423184.332,-138380247.331,-59987974.745,29.057,-3.826,-1.485,20.530527,5.481,20.131721101495717,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.6546081381680703,0.7330999247786744,23.149228288875147,175.27549580212894,4.629017467542083,208.06731942059923,20.12236717228384,149.0,0.9999999999999214,11.522542099205792,0.015710040716574,68.61217910208727,3.2007061386682753e-06,0.0,0.010518431272101059,174.80217,3.694623,96
557,S1000002a,999899,61935.969704,403789532.879,22.142,174.80409079699166,0.17166,3.6936986357116157,-0.082446,-419690042.946,-101892116.212,-33976234.581,5.384,-15.697,-6.768,-18395080.155,-138383943.631,-59989409.396,29.086,-3.821,-1.483,20.53069,5.481,20.131836437028266,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,0.7396149341998578,0.8365145184913112,23.687844849267123,175.27549580212894,4.629017467542083,214.09407987330306,20.134172398782827,146.0,0.9999999999999996,10.882325611225701,0.010451516060388466,103.38393248458529,3.0228682253404727e-06,0.0,0.010516491250906377,174.804091,3.693701,96
558,S1000002a,1000886,61936.949192,405659984.411,22.1,174.97886828072558,0.175207,3.6122379124016213,-0.083934,-419231964.114,-103219861.384,-34548753.458,5.442,-15.683,-6.763,-15931535.384,-138653930.234,-60106783.635,29.099,-3.376,-1.291,20.538555,5.491,20.141697592559776,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.1732259826710916,1.364021876728822,22.15745283714506,174.52383136945292,3.740818340542129,232.67891773249391,20.113339490581627,135.0,0.9999999982392966,25.474544963040692,0.035549174763139166,30.04454023709743,7.0762624897335256e-06,0.0,-0.0,174.978875,3.612231,97
559,S1000002a,1000908,61936.96051,405681608.759,22.128,174.98086197250655,0.175257,3.611285340140695,-0.083973,-419226642.45,-103235196.251,-34555366.477,5.443,-15.683,-6.763,-15903066.628,-138657230.481,-60108044.727,29.128,-3.373,-1.289,20.538677,5.491,20.141812309143955,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.4321767999760504,1.6790472019173364,22.887745840877653,174.52383136945292,3.740818340542129,238.54026565596746,20.12898201650109,135.0,0.9999999999988127,18.49168214815886,0.019477402611953246,55.244872347544685,5.136578374488572e-06,0.0,-0.0,174.980858,3.611281,97
560,S1000002a,1000979,61936.99301,405743859.742,22.209,174.98655294093783,0.175539,3.608557302860348,-0.084083,-419211357.109,-103279230.981,-34574356.13,5.445,-15.683,-6.763,-15821156.698,-138666676.885,-60111654.428,29.212,-3.352,-1.282,20.539019,5.492,20.14214226150594,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.5703467934945914,1.84713721836325,22.815310851829768,174.52383136945292,3.740818340542129,255.87132732955487,20.147549801247067,136.0,0.999999999997542,20.67252236285122,0.020651374318060804,52.07611049663507,5.742367323014227e-06,0.0,-0.0,174.986558,3.60855,97
561,S1000002a,1001058,61937.030144,405815255.53,22.296,174.99308446952682,0.176102,3.605419918508448,-0.084203,-419193886.196,-103329541.325,-34596052.253,5.447,-15.682,-6.763,-15727287.202,-138677366.723,-60115757.528,29.304,-3.308,-1.275,20.539394,5.492,20.14252014359097,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,1.2621158123012428,1.472160355597619,22.394908529799416,174.52383136945292,3.740818340542129,270.27477345882227,20.057558098128105,137.0,0.9999999998348033,22.911523225537135,0.029160266420662082,36.735649800625886,6.364312007093648e-06,0.0,-0.0,174.993086,3.605425,97
567,S1000002a,1168414,62234.30991,369153305.417,-22.978,278.7706262279096,0.173929,-22.374889953299803,0.008645,-90136493.674,-380625259.965,-159274706.627,17.87,-3.683,-1.952,-142186937.552,-43256063.965,-18750929.794,9.221,-26.269,-11.295,20.428934,5.228,19.878678424163034,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,0.9162560797216378,1.051406423019024,24.268173130254162,278.4384940374132,-23.345119158354333,74.54969381456802,19.88000784314189,104.0,1.0,10.437066429209123,0.005886557087125448,183.94378408162345,2.8991851192247564e-06,0.0,0.009656523634825876,278.77063,-22.374887,101
568,S1000002a,1168464,62234.3341,369105329.068,-22.931,278.77482979930835,0.173269,-22.37467754048521,0.008892,-90099141.482,-380632956.793,-159278785.134,17.871,-3.682,-1.951,-142167621.869,-43310907.54,-18774534.454,9.262,-26.212,-11.293,20.427622,5.228,19.87835763059197,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.9827169369580622,1.1322590473942362,23.787711150253795,278.4384940374132,-23.345119158354333,75.33798591370994,19.889175917700246,104.0,1.0,10.936319512213604,0.008122343510645804,133.17339942026376,3.0378665311704455e-06,0.0,0.00969460381774079,278.774829,-22.374675,101
569,S1000002a,1170849,62240.350908,357405972.925,-22.383,279.7518595611823,0.14067,-22.317397167397626,0.008159,-80787641.274,-382456291.734,-160255097.245,17.949,-3.332,-1.805,-136791003.819,-56599499.098,-24534810.919,12.16,-25.111,-10.849,20.039813,5.146,19.796900593313634,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,1.0959167100913336,1.269971666777778,24.2422548291808,279.19588567017206,-22.518259171970428,39.12405063617098,19.80754138726488,99.0,1.0,10.577835114546133,0.005678858668367169,190.68959343724427,2.9382875318183703e-06,0.0,-0.0,279.751866,-22.317396,102
570,S1000002a,1170892,62240.373034,357363232.091,-22.331,279.75497101489844,0.140292,-22.31721243684388,0.008434,-80753325.515,-382462661.477,-160258547.063,17.949,-3.331,-1.804,-136767738.966,-56647446.494,-24555550.101,12.178,-25.051,-10.848,20.03794,5.146,19.796584486717997,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.991820903843874,1.14333443290009,23.894204495796522,279.19588567017206,-22.518259171970428,48.77740117041315,19.797180973719804,99.0,1.0,10.74293604561893,0.007138748949610923,151.59109101284645,2.9841489015608135e-06,0.0,-0.0,279.754974,-22.317212,102
571,S1000002a,1173613,62243.313947,351750793.051,-22.13,280.1610619177691,0.124593,-22.2920660248474,0.006986,-76187711.24,-383287383.345,-160707895.933,17.984,-3.16,-1.732,-133604349.886,-62930284.206,-27278994.113,13.502,-24.575,-10.586,19.782678,5.104,19.754508527466058,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,g,1.1569916214797722,1.34427204559583,24.16180565112608,279.52305920266895,-23.409896996716007,93.62965928025453,19.752212142629936,66.0,1.0,10.673261230675031,0.005819353836371776,186.07377339669154,2.9647947862986197e-06,0.0,0.023603474526225597,280.161068,-22.29206,103
572,S1000002a,1173663,62243.338168,351704536.075,-22.078,280.1640849514202,0.124015,-22.29188700522241,0.007267,-76150073.402,-383293994.85,-160711520.908,17.984,-3.158,-1.732,-133576062.418,-62981645.617,-27301145.735,13.532,-24.512,-10.584,19.780266,5.104,19.75414967677617,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,r,0.754597563600823,0.8547415615581788,24.20084393976804,279.52305920266895,-23.409896996716007,96.56993351384834,19.756879448337717,59.0,1.0,10.277534560210121,0.005673989005462745,190.85367987215002,2.8548707111694783e-06,0.0,0.0237173902521768,280.164078,-22.291888,103
574,S1000002a,1175014,62247.306232,344270787.396,-21.622,280.63347452140596,0.101478,-22.262194767517098,0.005649,-69976167.158,-384337249.227,-161288662.268,18.028,-2.927,-1.635,-128767646.177,-71199698.277,-30863188.052,15.276,-23.653,-10.19,19.363521,5.044,19.695052339913097,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,i,1.0243364883796522,1.182891105084735,23.37383875614232,279.0440234403825,-22.29080479434587,127.86645085955777,19.692951750006475,6.0,1.0,11.382067477467352,0.009561065240586395,113.05881313532844,3.1616854104075977e-06,0.0,0.04457889004404915,280.633475,-22.262196,104
575,S1000002a,1175063,62247.329947,344226536.931,-21.569,280.63586759627947,0.100906,-22.262057927579004,0.005931,-69939223.663,-384343245.672,-161292011.477,18.029,-2.926,-1.634,-128736316.224,-71248098.61,-30884064.589,15.303,-23.589,-10.187,19.360655,5.044,19.694685192820128,0.0,0.0,0.0,0.0,0.0,0.15,COM,2.80523,0.07777,1.24945,112.52284,139.86858,54468.71747,14.65,54800.0,z,0.9339731050917907,1.0729599818634923,22.87467382261195,282.3504953098233,-22.973330447080365,128.5405057819304,19.701357734676467,158.0,0.9999999999999845,12.320115371567626,0.013853771081056673,77.87223015344652,3.4222542698798964e-06,0.0,0.09573703247741963,280.635875,-22.262058,104
