ObjID,FieldID,fieldMJD_TAI,fieldJD_TDB,Range_LTC_km,RangeRate_LTC_km_s,RA_deg,RARateCosDec_deg_day,Dec_deg,DecRate_deg_day,Obj_Sun_x_LTC_km,Obj_Sun_y_LTC_km,Obj_Sun_z_LTC_km,Obj_Sun_vx_LTC_km_s,Obj_Sun_vy_LTC_km_s,Obj_Sun_vz_LTC_km_s,Obs_Sun_x_km,Obs_Sun_y_km,Obs_Sun_z_km,Obs_Sun_vx_km_s,Obs_Sun_vy_km_s,Obs_Sun_vz_km_s,phase_deg
356450,28971,60265.040701075886,2460265.5410739854,5752333340.908668,21.07895539661773,10.616493328441033,-0.0139396965836479,-2.5600901947054973,-0.0039849094287273,5735019182.191031,1168639846.7941024,-209294477.6083817,-1.1375329312943578,4.253128915135119,1.3384862705808518,86795218.69757947,109920513.822278,47645782.25662739,-24.6158698174916,16.332054048717673,6.905789958582308,1.0358428766641028
356450,29021,60265.0634154082,2460265.5637879856,5752374772.208489,21.14436609419051,10.616176376927484,-0.0139393069738457,-2.5601806422619298,-0.003979119536614,5735016949.942921,1168648192.9274786,-209291851.0270958,-1.1375407526469747,4.253127067349769,1.3384864103204133,86746847.04509044,109952554.5890436,47659331.13474745,-24.680260940251927,16.319758843485193,6.902056645050355,1.03624879047609
356450,29057,60265.08016080624,2460265.5805329857,5752405398.376618,21.19293885234129,10.615942764969365,-0.0139344932596765,-2.5602472367572777,-0.0039748358493216,5735015304.296588,1168654345.7814064,-209289914.68390295,-1.137546518601166,4.253125705131864,1.3384865133333488,86711106.44620393,109976155.68194877,47669314.817445904,-24.72710763727384,16.305460702744583,6.899302422318111,1.036547956851047
356450,29058,60265.08060913248,2460265.5809819857,5752406220.5531845,21.194240231840062,10.615936502172174,-0.0139343111337034,-2.560249021432496,-0.0039747209958231,5735015260.170166,1168654510.7638044,-209289862.76285744,-1.1375466732089443,4.253125668605265,1.3384865160954815,86710147.16871047,109976788.220769,47669582.46474735,-24.72835139833954,16.305016921216488,6.899228535702685,1.0365559771708284
356450,29107,60265.10466355608,2460265.605035986,5752450340.018085,21.263471962872,10.615601141471618,-0.0139205263768958,-2.5603445554764095,-0.0039685835627795,5735012896.203734,1168663349.262249,-209287081.2284724,-1.1375549558911708,4.253123711778131,1.3384866640654898,86658686.74552263,110010646.50591956,47683916.77830132,-24.79364236121596,16.276732231591613,6.895266670645623,1.0369854805346297
356450,29108,60265.10511262474,2460265.6054849857,5752451164.931301,21.26475063078361,10.615594884978554,-0.0139201943925168,-2.5603463373463637,-0.0039684694561515,5735012852.076949,1168663514.2447023,-209287029.3073794,-1.1375551104981338,4.253123675251127,1.3384866668274744,86657724.8869657,110011277.92767404,47684184.269315675,-24.79483171213997,16.27612149361781,6.895192640090191,1.036993494188743
356450,30506,60267.083617725315,2460267.583989986,5756133536.1662655,21.94052979029504,10.589281032248012,-0.013337766372567,-2.567881987828995,-0.0036437638320418,5734818350.846089,1169390489.394771,-209058239.94411293,-1.1382362141346003,4.252962655221523,1.3384988116030976,82394864.98304996,112662646.73528709,48833770.769920245,-25.34681931693777,15.504283851900077,6.554015216828496,1.0710898693592674
356450,30556,60267.10736105535,2460267.607733986,5756178616.327197,22.00802274401503,10.58896420360564,-0.01332121477329,-2.567968432671211,-0.0036376507441479,5734816015.937073,1169399213.6295464,-209055494.2388111,-1.1382443860358256,4.252960722054846,1.3384989570485908,82342801.26324652,112694423.0085062,48847212.09823206,-25.409831596210974,15.473169072936116,6.550003942161076,1.0714983830331928
356450,35389,60274.02661781938,2460274.526989988,5769971026.617402,24.12560850824807,10.50653497958922,-0.0111290651357515,-2.5891241374557477,-0.0024681166412448,5734134887.072283,1171941370.7797325,-208255356.54385173,-1.140623834469332,4.252396670423092,1.3385410699809075,66693973.5709273,120874655.15392618,52393639.76875906,-27.07505041491891,12.635178452880265,5.302088800372967,1.1802622040400266
356450,35415,60274.03967804877,2460274.540050988,5769998272.483978,24.162503746207435,10.506389483757982,-0.011127234769907,-2.5891563508648145,-0.0024646447307836,5734133600.012454,1171946169.097511,-208253846.16100836,-1.140628322512826,4.252395604438736,1.3385411489972567,66663399.828737736,120888908.90997627,52399621.69374684,-27.11107226343639,12.626451665975088,5.299739835404472,1.1804555298539574
356450,35528,60274.09282768396,2460274.593199988,5770109573.035346,24.31160512719197,10.505798144650086,-0.0110957847016519,-2.5892869687244793,-0.0024505430838849,5734128362.541859,1171965694.8266816,-208247699.9758522,-1.140646585531233,4.252391266592182,1.338541470519632,66538576.13032754,120946762.68269658,52423936.51871893,-27.251536304076488,12.563623739540285,5.290165397430438,1.1812413902386518
356450,35578,60274.11717424219,2460274.6175469877,5770160783.408512,24.37653117248368,10.505528032360164,-0.0110688446414079,-2.5893465546533645,-0.0024442015407809,5734125963.284308,1171974639.3487575,-208244884.47334957,-1.1406549515573117,4.252389279445008,1.3385416177959688,66481188.07550646,120973147.966307,52435060.182484105,-27.309896517728617,12.521095834065765,5.285764697735546,1.181600595969139
632,36087,60274.3518597128,2460274.852231988,990301851.4766852,-28.251419514255755,143.05190172218005,0.0310458133730578,8.747441675705252,-0.024265186230445,-716299732.3572836,709558874.0656143,203146169.4197698,-9.483368142186784,-9.413018786749658,-3.851384936544262,65924365.92432035,121220925.56438632,52541802.089175045,-27.476409834855023,11.889838581898095,5.242394089999284,8.103801599406571
356450,36183,60275.06180046853,2460275.5621729884,5772147374.913545,24.53135239698722,10.495523228557005,-0.010783468887787,-2.591584128864308,-0.002285042865709,5734032862.209605,1172321669.7714217,-208135647.0831369,-1.1409795075366214,4.2523121687078165,1.3385473272260084,64263308.98461032,121950210.64900687,52859235.82688411,-27.409103146159964,12.173105200925267,5.109305736036054,1.1950876708976852
