a e inc Omega argPeri meanAnomaly epoch H MOID objId g sed_filename
2.70591474 0.548374176 15.3675604 344.096741 279.658569 68.7399979 59853.0 24.7307053 0.2137920529780628 776264 0.15 S.dat
1.85109425 0.40644297 27.1245155 115.263573 212.01347400000003 125.380455 59853.0 24.6963158 0.26041001233747363 151670 0.15 S.dat
2.74748087 0.5646770000000001 16.8821831 106.774811 348.133057 85.13014220000002 59853.0 24.3323708 0.34961922810231044 41227 0.15 S.dat
0.827834308 0.768343151 22.0864277 329.6181640000001 216.46492 68.947113 59853.0 24.7800293 0.00720663207168917 360829 0.15 S.dat
1.27456999 0.26803171600000003 7.33732319 183.266449 178.891083 308.303101 59853.0 23.7299385 0.07013297953019512 383920 0.15 S.dat
3.04760742 0.728791118 12.3353634 44.3589325 114.877281 198.8508 59853.0 24.9529419 0.02295896362264812 664405 0.15 C.dat
1.42297053 0.655529559 36.0549889 44.9494667 43.34977720000001 194.732895 59853.0 24.9845924 0.24598333984245385 756528 0.15 S.dat
2.49503303 0.77279824 27.0845528 254.635483 142.860107 104.426598 59853.0 24.405632 0.10730351396682077 522678 0.15 S.dat
2.16271782 0.558406651 28.853384 12.7929678 159.691711 19.1619473 59853.0 24.391035100000003 0.026902487850402 579745 0.15 S.dat
1.4742732 0.468145579 12.2026424 269.14169300000003 119.975426 219.756439 59853.0 24.9859619 0.0528740337597108 700687 0.15 S.dat
1.91333222 0.5472527739999999 16.3621063 289.509338 59.79109570000001 96.1039963 59853.0 24.8710613 0.07861770021101795 401615 0.15 S.dat
2.43729949 0.658489287 16.4471054 48.1157951 203.129578 188.753418 59853.0 24.6666527 0.02693296351497069 648528 0.15 S.dat
1.73722208 0.666190803 16.255184200000002 174.42726100000004 120.559746 177.60595700000005 59853.0 23.4843845 0.27694114662464336 245171 0.15 S.dat
2.15377188 0.405129224 7.97906542 100.999817 91.8198853 286.054352 59853.0 24.6207428 0.31955927782876353 212836 0.15 S.dat
1.75747824 0.56757021 29.6365337 206.136063 188.953781 125.247375 59853.0 24.9860573 0.20205347569449056 69070 0.15 S.dat
1.16522276 0.5261803270000001 8.00505924 303.122772 267.757111 328.727295 59853.0 24.9794655 0.040005138534023765 529254 0.15 S.dat
0.906994224 0.361571252 15.3985796 168.02742 218.927612 225.126862 59853.0 24.7542458 0.15231949977068593 21554 0.15 S.dat
1.82542884 0.5809719560000001 1.3504559999999999 76.9896774 88.5475845 231.259674 59853.0 24.927646600000006 0.0041337759302930285 457685 0.15 S.dat
1.30192232 0.509329975 38.2245026 261.010193 218.50119 324.870392 59853.0 24.3118 0.03163616991983678 50831 0.15 S.dat
2.22447658 0.88589859 36.6658859 250.354858 54.1668892 172.213913 59853.0 24.3476467 0.1460372118232489 373518 0.15 S.dat
1.83857834 0.606871605 44.682251 66.5274429 55.6937332 345.948944 59853.0 24.6830559 0.045722417863328486 570719 0.15 S.dat
2.57148576 0.551523805 28.722999600000005 129.82974199999998 193.97728 275.58371 59853.0 24.449501 0.26848510098285533 751292 0.15 S.dat
2.37533522 0.667875409 11.177714300000002 271.210999 316.75293 100.948601 59853.0 20.0017242 0.07892694154960732 497891 0.15 S.dat
2.93846416 0.594551444 27.618412 46.1339722 186.262405 336.4555660000001 59853.0 24.9722614 0.29055370174077133 777976 0.15 S.dat
2.15913653 0.528481007 21.562555300000003 154.783524 45.5748711 90.9784393 59853.0 24.5859776 0.04133159144862551 631217 0.15 S.dat
3.85772467 0.7822667959999999 41.1608315 187.342865 280.574646 349.1248470000001 59853.0 24.970775600000003 0.13981792825642791 583577 0.15 C.dat
1.59580874 0.215459228 9.21226597 228.98222400000003 321.053223 100.832726 59853.0 24.029211 0.28281827384896896 260350 0.15 S.dat
1.54342377 0.630215049 60.1802444 176.079346 74.13891600000002 251.346451 59853.0 24.2721386 0.4432650791860127 600853 0.15 S.dat
1.51862431 0.22634089 24.748001100000003 2.6258719 269.269775 276.532623 59853.0 24.980896 0.15884356498463115 738416 0.15 S.dat
3.44437146 0.63297081 11.3583384 314.546448 96.1424942 281.885956 59853.0 24.885353100000003 0.31160342114053213 639050 0.15 C.dat
2.51438475 0.67312187 26.3826809 151.745605 113.741844 246.502472 59853.0 24.7512493 0.13744651258383672 103975 0.15 S.dat
3.30816269 0.7994216679999999 20.6660042 265.79538 155.098557 216.86349500000003 59853.0 24.8490047 0.050496304343919066 628211 0.15 S.dat
1.80374634 0.472477019 34.0036392 240.254944 213.572235 227.878204 59853.0 24.613252600000006 0.12196229798613953 498785 0.15 S.dat
1.6175456 0.432977617 27.0327415 248.226395 180.18866 118.377533 59853.0 24.9526901 0.1037235236150221 485079 0.15 S.dat
1.40094948 0.583020091 54.063961 183.597595 199.559326 96.59478 59853.0 24.4991932 0.4132646636064162 133422 0.15 S.dat
1.94972956 0.414179951 4.81470156 86.4052811 258.274963 294.4771120000001 59853.0 24.9787674 0.1613086581096432 36415 0.15 S.dat
2.2633338 0.789930224 15.9151707 248.13176 71.49166109999999 185.539688 59853.0 24.9996414 0.05350521606956988 269481 0.15 S.dat
2.1139523999999996 0.622882009 35.2891006 289.221558 181.837372 94.0052872 59853.0 24.7729073 0.05957872434607716 574031 0.15 S.dat
1.26292717 0.385715693 43.902256 333.272797 356.881165 27.8202152 59853.0 24.7278862 0.20116203923708176 620221 0.15 S.dat
2.45829439 0.730756104 27.0446262 208.314651 44.92578889999999 226.762161 59853.0 24.7182064 0.2680460151181437 562332 0.15 S.dat
2.59450817 0.5343135 30.6585312 4.69017506 42.0831833 189.601135 59853.0 24.5902519 0.21787020080219613 280809 0.15 S.dat
2.38773346 0.54509002 13.6383009 326.956848 192.273911 326.91571 59853.0 22.6961079 0.12692884036279414 776242 0.15 S.dat
2.59883285 0.8139756920000001 9.87963867 177.699692 293.118713 299.723877 59853.0 24.4644108 0.1688095690061736 300958 0.15 S.dat
1.05259502 0.333706319 11.0973978 14.6705351 180.297775 60.2306252 59853.0 23.2074337 0.1693052362316366 34527 0.15 S.dat
2.28086972 0.498668581 5.48420763 231.344223 9.47855091 111.925041 59853.0 24.9196835 0.15299827873630534 278574 0.15 S.dat
1.27975047 0.172644377 17.1614265 43.9703979 103.972221 17.8937359 59853.0 24.9921169 0.11392858052599684 457320 0.15 S.dat
3.14372563 0.6185321810000001 26.3926373 197.708542 177.628632 248.809967 59853.0 24.7758389 0.21199934039644044 372624 0.15 S.dat
1.25880325 0.483275861 31.366743100000004 103.72332 220.442429 171.390076 59853.0 24.8953571 0.05650550505878488 626868 0.15 S.dat
2.04904222 0.623810351 38.28718189999999 253.163147 201.907654 88.3670807 59853.0 24.7596436 0.04956391682372264 747198 0.15 S.dat
1.59974122 0.209029049 26.3836079 165.61686699999996 283.403015 122.979034 59853.0 24.9075851 0.28753971790459243 280686 0.15 S.dat
2.68054962 0.7492706179999999 47.17411420000001 171.60058600000005 227.691345 13.3413935 59853.0 24.188448 0.3135980841862897 351150 0.15 C.dat
2.01770997 0.931521058 56.27425770000001 216.547012 245.087814 232.420883 59853.0 22.6835175 0.031608236430953465 530190 0.15 S.dat
3.02589011 0.573368609 24.3537598 121.40107 351.820068 321.448944 59853.0 24.4569988 0.4351742870366281 148786 0.15 C.dat
1.35652983 0.903683305 35.01845170000001 228.154984 151.360367 223.753067 59853.0 23.6452923 0.13238453817507767 246162 0.15 S.dat
1.57684207 0.204273999 31.678299 108.056946 296.236115 138.85841399999998 59853.0 24.7730179 0.4074592466434668 549229 0.15 S.dat
2.32081866 0.8627823590000001 9.76529217 182.555634 8.94745255 106.012131 59853.0 23.0288372 0.14739442619163498 60953 0.15 S.dat
2.02572656 0.37326616 14.137804 218.966873 258.755188 82.74005129999998 59853.0 24.581461 0.31833394143548266 630133 0.15 S.dat
1.6933228999999999 0.235072747 33.746047999999995 103.124916 87.07478329999998 296.4985660000001 59853.0 24.9555626 0.459826065028596 246077 0.15 S.dat
2.07031465 0.823017418 8.86173344 351.298828 337.171356 309.0731810000001 59853.0 24.8359432 0.13053367041594385 83820 0.15 S.dat
2.15016818 0.559051991 46.016243 21.4558048 131.440231 9.92302513 59853.0 24.7410736 0.013266516633198704 352825 0.15 S.dat
2.30019212 0.657475054 55.1136436 358.169128 218.394455 66.12238310000001 59853.0 24.9250202 0.2190654038011234 214449 0.15 S.dat
2.8581984 0.7683001759999999 50.1542969 96.2728195 162.727661 129.179855 59853.0 24.4608936 0.05320073051501772 351164 0.15 C.dat
2.24223089 0.8993495109999999 17.8765621 292.127472 337.4695430000001 15.8708019 59853.0 24.8466949 0.08573525482983245 117558 0.15 S.dat
2.03364468 0.428569019 41.205513 253.371658 134.071976 239.109009 59853.0 24.7972736 0.3974074253595115 490569 0.15 S.dat
1.59381008 0.218077719 24.9880466 250.07777400000003 75.98809809999999 132.498749 59853.0 23.5354443 0.3564174207683219 517229 0.15 S.dat
2.80983019 0.814147115 42.8494911 203.824234 159.105469 44.6938858 59853.0 24.8728142 0.4526449955052562 253958 0.15 S.dat
1.66350043 0.231622979 32.9034805 21.4983978 237.482956 53.19011310000001 59853.0 24.4816437 0.2804673659643788 235121 0.15 S.dat
1.46075106 0.241990194 21.9528904 273.057922 332.508087 234.750626 59853.0 24.7176151 0.2813339430771503 299076 0.15 S.dat
1.06452465 0.446771681 25.7380829 119.694176 323.29834 49.01658629999999 59853.0 24.5564022 0.05310238429356506 51046 0.15 S.dat
1.69284475 0.593725801 26.4735718 54.6423378 63.5639 248.832413 59853.0 23.7437286 0.13394085923336382 511466 0.15 S.dat
2.20813465 0.433497846 4.79022455 316.440216 262.336182 38.7541771 59853.0 24.342289 0.250865770953812 687981 0.15 S.dat
1.93435812 0.498622537 21.8063793 178.235901 352.348175 318.848877 59853.0 23.4821987 0.024212723924986 96381 0.15 S.dat
2.0224297 0.615188241 67.6543655 200.725266 145.636536 236.825348 59853.0 23.758213 0.2124594720001705 199402 0.15 S.dat
3.15594697 0.6354294420000001 36.27287670000001 92.3434525 249.017929 211.434006 59853.0 24.8414631 0.5413800194794651 609124 0.15 S.dat
2.33814907 0.630557299 7.36632156 17.364030800000002 196.631989 87.8687897 59853.0 24.9671097 0.06140266304883199 82557 0.15 S.dat
3.27989793 0.804433763 33.0717316 145.91716 128.08847 243.494888 59853.0 24.7303257 0.2810590534792373 154480 0.15 C.dat
3.13080359 0.61232245 18.0383186 232.23359700000003 100.457993 334.647736 59853.0 24.8028851 0.2914633139651501 732361 0.15 S.dat
2.41659331 0.8516875509999999 49.5979385 245.246384 338.532166 149.37178 59853.0 22.5897255 0.018208432616909808 456239 0.15 C.dat
0.941835701 0.406533331 18.1632423 16.0045261 308.367706 252.586792 59853.0 24.629879000000006 0.19614545601695588 724707 0.15 S.dat
2.13700271 0.682944953 11.9201498 242.689972 144.954422 146.720703 59853.0 24.227005 0.057149286344309165 441110 0.15 S.dat
1.78721845 0.405095875 31.1024189 105.940758 332.794769 223.456055 59853.0 24.0285149 0.2901847499907749 395431 0.15 S.dat
2.31022501 0.652029216 6.49642754 153.200302 76.88969420000002 236.630692 59853.0 24.694740300000007 0.06432194698772684 164166 0.15 S.dat
2.31108689 0.728001773 23.6839142 272.776215 140.512192 125.01635 59853.0 23.9867401 0.031280437529503435 108672 0.15 S.dat
1.76346958 0.380966365 38.7989693 256.17276 122.484283 91.518158 59853.0 22.3297176 0.31600122488378307 32103 0.15 S.dat
1.38945234 0.461455256 8.64953423 342.780701 23.0233841 300.893921 59853.0 22.7701836 0.12251037713418485 75682 0.15 S.dat
2.01973104 0.479655802 5.64090681 343.405121 359.269104 51.34192279999999 59853.0 24.9023361 0.049712815318413976 566743 0.15 S.dat
1.97495806 0.719905019 7.25134897 247.785538 135.027328 15.663908 59853.0 24.863287 0.041266806875568975 625306 0.15 S.dat
2.62802339 0.652127683 39.8011436 2.35227585 341.916901 295.23291 59853.0 24.4152622 0.09407051613086337 124993 0.15 S.dat
2.72869754 0.6605973239999999 20.8276443 357.034332 353.966614 116.560867 59853.0 24.9256001 0.07815155367023817 574552 0.15 S.dat
3.01624846 0.60626632 28.160984000000006 54.747921 224.353653 199.672424 59853.0 24.8245945 0.3186909686422674 617291 0.15 C.dat
2.64169669 0.642380655 10.0500193 66.7899857 299.848755 21.585989 59853.0 24.9348412 0.08443233595665267 510391 0.15 C.dat
2.68042254 0.7123121020000001 4.44670057 239.881088 311.418182 31.9429207 59853.0 24.4510345 0.0020677919547273547 534491 0.15 S.dat
1.69757688 0.353246212 24.4054585 2.01870561 26.093387600000003 225.776627 59853.0 24.6347122 0.10223618707926678 726051 0.15 S.dat
2.80168557 0.592262149 23.5920792 35.6777992 192.923965 132.613861 59853.0 24.9656353 0.19816741715091984 499364 0.15 C.dat
2.04364109 0.409013897 30.5283089 116.215973 252.056381 4.33254004 59853.0 24.7147236 0.3808256846203173 570186 0.15 S.dat
1.73307097 0.586892903 16.1126308 84.1827469 256.818604 301.900574 59853.0 24.2454357 0.02555382970224038 467779 0.15 S.dat
1.68388283 0.361495703 24.5707626 228.913071 358.548981 317.861572 59853.0 23.6405888 0.16362884890794874 795175 0.15 S.dat
2.39430737 0.553004742 4.1831274 172.593964 326.431793 236.649689 59853.0 24.915378600000004 0.08401206472471705 285295 0.15 S.dat
1.19765663 0.6023934479999999 48.1875458 203.024261 135.019928 199.747787 59853.0 24.9071312 0.4611015147877533 118989 0.15 S.dat
1.48381007 0.12793678 23.3719845 25.5182362 176.38188200000005 91.8837814 59853.0 24.5763092 0.3095512097580256 590143 0.15 S.dat
2.3792541000000003 0.5500993129999999 2.62283683 344.371918 263.09903 285.717285 59853.0 24.419166600000004 0.05786571651607321 600288 0.15 S.dat
1.62561953 0.487638235 6.0421319 336.731293 208.011169 117.21965 59853.0 24.2760429 0.06544599509372984 7749 0.15 S.dat
2.59783626 0.532823443 5.5712471 172.186096 204.325684 143.338776 59853.0 24.6357918 0.21534894906900093 12976 0.15 C.dat
2.58675647 0.619612455 16.8822155 81.8081894 287.881592 358.745972 59853.0 24.8592072 0.2070378188729258 217514 0.15 S.dat
2.344419 0.6221675870000001 29.9339943 40.700676 307.714844 281.563873 59853.0 22.0107307 0.03412668466862261 541335 0.15 S.dat
1.76189637 0.553813636 31.3327274 154.08596799999995 203.857086 66.3136444 59853.0 24.8683758 0.17111511360068032 418883 0.15 S.dat
2.02319574 0.623567462 10.7610426 91.4708557 306.319672 41.5932388 59853.0 24.0297527 0.06771428393395656 628971 0.15 S.dat
1.29078925 0.310439438 53.3652153 348.247955 166.848648 312.788361 59853.0 24.6018639 0.09827279251282114 263371 0.15 S.dat
1.07416737 0.0732420981 8.56264114 191.422104 72.76680759999998 204.937363 59853.0 21.8012295 0.01738649316022119 406150 0.15 S.dat
2.43419862 0.550969303 58.2117386 320.049591 30.1578255 297.153351 59853.0 24.3080997 0.188093861787205 790214 0.15 S.dat
2.1408812999999998 0.647903502 4.97409344 66.0063782 207.455017 120.521873 59853.0 24.9358978 0.00369089989185194 17094 0.15 S.dat
2.54942846 0.509171128 7.36893511 52.9767914 133.702805 250.776718 59853.0 22.2187614 0.27757457780965256 729092 0.15 S.dat
2.13398981 0.442719132 12.9484539 329.031494 33.8899918 321.376678 59853.0 19.472147 0.21365487639522934 649522 0.15 S.dat
2.71179461 0.7237698440000001 4.35224533 92.33581540000002 17.5905819 10.9788609 59853.0 23.2467823 0.028030727557449026 274618 0.15 S.dat
2.38725448 0.488707572 5.92087173 330.531342 318.169434 252.601898 59853.0 24.2379436 0.21094036242237907 258371 0.15 S.dat
1.95877969 0.535447776 22.3232384 176.012314 327.867401 123.001335 59853.0 24.9859486 0.07732588436267007 632085 0.15 S.dat
2.19792438 0.542477071 14.6218948 173.248444 65.62694549999999 68.5011902 59853.0 24.4694195 0.00536286361716166 114705 0.15 S.dat
2.07378864 0.64325577 13.8576813 192.680145 73.5652542 293.185303 59853.0 24.4922714 0.18945286671380787 801256 0.15 S.dat
2.54614735 0.666908681 111.914734 89.26849370000002 321.05423 26.0119991 59853.0 24.278986 0.30463059975386786 277982 0.15 S.dat
2.35693097 0.698111057 25.8188057 244.767838 111.477936 58.7548523 59853.0 24.739315 0.056908568877091274 188102 0.15 S.dat
1.62495899 0.3772431020000001 37.2542229 89.4294281 154.30699199999995 348.571991 59853.0 24.4124184 0.31634928269985857 721285 0.15 S.dat
2.53213358 0.622465909 17.9464397 210.956787 155.94046 90.6175156 59853.0 23.3976936 0.0024947303852104227 759271 0.15 C.dat
2.58828497 0.7912889120000001 12.739233 41.4391403 70.3871078 320.337097 59853.0 24.355032 0.15865493717402718 685502 0.15 S.dat
1.4587214 0.522070527 9.14840126 259.857758 264.219055 14.925045 59853.0 24.9125023 0.003995488960734234 525302 0.15 S.dat
1.9036473000000003 0.457025826 54.15722270000001 170.065506 267.965057 30.2781067 59853.0 24.9518948 0.054586767230929235 550318 0.15 S.dat
1.83668852 0.431673467 3.64415359 205.00563 286.784088 149.63821399999995 59853.0 24.9927082 0.06408795302290717 409622 0.15 S.dat
1.92178154 0.652429998 14.5969391 38.6497078 22.182663 139.329468 59853.0 24.1438217 0.15883474818585044 631564 0.15 S.dat
0.961026192 0.296160847 23.0958004 260.041809 53.8878098 306.38501 59853.0 24.275423 0.05102381127116862 692248 0.15 S.dat
1.69140792 0.23607105 6.10154295 94.109169 65.5577087 294.101532 59853.0 23.75317 0.3238131177946573 444632 0.15 S.dat
2.05464053 0.5195804829999999 18.0464249 272.46844500000003 41.1378784 62.9850464 59853.0 24.7029686 0.2353187657330143 436815 0.15 S.dat
2.56865287 0.6412933470000001 13.219069500000002 168.35907 46.3358994 258.835236 59853.0 23.9017448 0.07467929263133467 169294 0.15 S.dat
2.37689424 0.803940654 16.9354076 264.50766 82.1273804 96.511261 59853.0 24.5345135 0.02349145516157761 70006 0.15 S.dat
1.68075347 0.428833038 29.701086 28.0657349 267.050842 176.284225 59853.0 24.5964851 0.020110683131736445 308414 0.15 S.dat
2.26386213 0.448040605 1.40055966 29.4283924 23.8348923 237.970871 59853.0 24.5142403 0.2606078301615992 74365 0.15 S.dat
2.66067243 0.53706491 26.3485126 216.064453 57.00779720000001 144.713181 59853.0 24.8814774 0.27729254615235605 687318 0.15 S.dat
2.59018254 0.624370992 12.751726199999998 173.751572 150.261932 191.060165 59853.0 24.4188957 0.034698911369171664 440378 0.15 S.dat
1.76004148 0.7573437690000001 55.4410439 57.6901436 145.25735500000005 59.2588043 59853.0 24.4507809 0.14354609656841927 348856 0.15 S.dat
1.10082483 0.225558221 32.785717 77.6479874 308.825073 339.08493 59853.0 24.6753902 0.017476160534622174 385535 0.15 S.dat
1.39885604 0.50713861 21.7258835 264.321838 109.67038 101.763908 59853.0 24.4784966 0.016645047863380398 725369 0.15 S.dat
2.06655383 0.62172085 61.12395479999999 258.347351 23.8729362 46.8375816 59853.0 24.7211533 0.10417893961188827 565384 0.15 S.dat
2.30277348 0.446236104 4.98690224 207.034882 275.785889 234.721832 59853.0 24.6627636 0.29421735411119804 451589 0.15 S.dat
2.68574643 0.532000959 15.5385427 80.9731979 242.771484 291.7598270000001 59853.0 22.1871605 0.3798550844103919 432884 0.15 C.dat
1.4811094999999999 0.388637841 4.56168604 77.5479507 240.691391 120.391808 59853.0 21.8212509 0.03331889846519029 126679 0.15 S.dat
2.43497586 0.623098969 6.66433764 230.15004 220.585968 34.2494926 59853.0 24.796648 0.026205419318654846 671868 0.15 S.dat
2.10095024 0.406791836 39.720642100000006 91.1977921 250.359695 278.02356000000003 59853.0 24.1964645 0.5946037430583149 331935 0.15 S.dat
1.2824681999999998 0.387602806 7.98289394 290.5055240000001 131.426208 332.512482 59853.0 24.9500694 0.010391971224437479 726176 0.15 S.dat
1.38227439 0.937723696 48.8064651 243.501816 153.963409 140.404175 59853.0 24.5658779 0.4053273125872863 69346 0.15 S.dat
1.92792118 0.652005851 10.9649925 72.0498123 144.317047 286.258057 59853.0 24.0818672 0.021645312323704098 217343 0.15 S.dat
0.906123638 0.368692726 69.7207565 82.59387209999998 53.4393654 244.561203 59853.0 24.6461353 0.177644782178873 246399 0.15 S.dat
1.69741046 0.342034787 17.5414295 120.20813 313.769379 65.9224625 59853.0 24.0703335 0.2310449943668917 230217 0.15 S.dat
1.51733124 0.538241863 31.2940407 302.39035 178.2341 248.314087 59853.0 24.8855267 0.13388906039384685 331786 0.15 S.dat
2.40209723 0.7314922209999999 67.4286041 119.157814 87.7476196 2.05774784 59853.0 24.802227 0.17390855015411746 731754 0.15 S.dat
1.34649515 0.26074782 14.2339239 43.0653458 19.0366669 64.9124603 59853.0 24.7491074 0.049755774146166096 513705 0.15 S.dat
0.867715716 0.504422605 9.54089737 314.567047 46.5367126 169.771805 59853.0 24.9652119 0.0028297376124243874 539647 0.15 S.dat
3.20951915 0.660996854 28.126358000000003 95.4740524 59.8966446 97.8261185 59853.0 24.6675091 0.4028482722614968 644956 0.15 S.dat
1.88273942 0.439926088 54.9661446 156.18583700000005 289.3696290000001 123.082214 59853.0 24.7294922 0.0980350651648356 427674 0.15 S.dat
2.23688221 0.674241304 11.7246933 145.360245 172.685333 108.450668 59853.0 24.6690712 0.11061507318203984 239559 0.15 S.dat
1.63349354 0.352978975 26.6159172 210.386322 235.297775 173.896088 59853.0 24.6098137 0.10361665330652008 405284 0.15 S.dat
1.62679601 0.315787047 33.3283272 329.180786 15.286134699999998 45.9180756 59853.0 24.8188057 0.14832691632123549 263879 0.15 S.dat
1.69317746 0.4733042120000001 36.186451 111.602196 79.2375717 11.539217 59853.0 24.829265600000006 0.08744079375936166 166603 0.15 S.dat
2.27339029 0.454198807 5.98989105 305.6403200000001 353.73999 133.712952 59853.0 24.2787609 0.24350381494685894 2680 0.15 C.dat
2.49691391 0.540163934 23.6192646 248.959152 344.263062 196.945953 59853.0 24.1753483 0.3328443378996417 418965 0.15 S.dat
2.39604783 0.636415005 11.8522015 36.4330559 164.23533600000005 55.9854279 59853.0 24.8389339 0.02887059277387308 190134 0.15 S.dat
2.56404805 0.5273811820000001 27.9606762 342.801666 192.230713 135.86459399999998 59853.0 24.3222198 0.22738575509534106 289362 0.15 S.dat
1.82213759 0.735764682 14.0214577 307.669739 135.364609 65.5608292 59853.0 24.2460995 0.09807709618790494 150151 0.15 S.dat
2.10498619 0.649072587 52.9616318 10.1171103 203.070938 319.942596 59853.0 24.7331829 0.2583332397166947 680932 0.15 S.dat
2.04266763 0.429295838 7.59790802 41.07319260000001 256.631073 352.78894 59853.0 24.7325497 0.1714742999859161 442531 0.15 S.dat
0.733531177 0.210126385 10.7411489 154.09260600000005 317.237579 35.8602333 59853.0 24.1599522 0.13950087406680378 730532 0.15 S.dat
1.16754389 0.469503194 30.1693535 9.89949703 310.7983700000001 199.658829 59853.0 22.7976093 0.3904981850367373 222669 0.15 S.dat
3.13956952 0.831837058 2.35452867 209.067978 45.1972504 148.465439 59853.0 24.6425247 0.035172826508859036 540658 0.15 C.dat
1.16670895 0.187992603 7.10695744 178.814819 295.210907 95.9159241 59853.0 24.8576622 0.03625512474938022 412954 0.15 S.dat
1.41678476 0.520650148 51.9606819 210.75441 58.29063420000001 281.766571 59853.0 24.726181 0.2910311947414277 756869 0.15 S.dat
2.55417705 0.522193253 9.17939091 267.219727 91.0057449 223.303452 59853.0 24.9053707 0.2788801438018484 744253 0.15 S.dat
1.58144844 0.385674536 15.851862900000002 340.341919 24.2455826 63.5394402 59853.0 24.9404087 0.008852999985131539 266803 0.15 S.dat
2.09644556 0.681869209 22.6598606 184.198349 300.675568 146.05998200000005 59853.0 24.9328403 0.3113120313322944 427550 0.15 S.dat
1.49279869 0.594067514 31.7911606 78.5871277 173.722549 293.893555 59853.0 24.479408300000006 0.05471773437328624 311868 0.15 S.dat
0.871583641 0.308994949 32.0783806 58.0069656 163.938004 195.160995 59853.0 24.9340229 0.05687970533026164 282139 0.15 S.dat
0.805076838 0.124665722 46.0248909 253.031265 61.0305672 106.227646 59853.0 24.7453098 0.16289902856773514 562160 0.15 S.dat
1.76885903 0.701308012 11.5486116 145.117722 225.417358 224.338333 59853.0 24.9033718 0.14496603707881595 475398 0.15 S.dat
0.637012005 0.276925355 26.3539734 136.056702 247.444901 340.37326 59853.0 24.8871822 0.25558946990879017 97482 0.15 S.dat
1.72941816 0.33560279 26.2413654 134.962357 171.514725 76.49265290000002 59853.0 24.1062222 0.21311483026606887 492385 0.15 S.dat
2.28730822 0.594982982 69.917923 239.420914 49.44851679999999 253.318344 59853.0 23.4512424 0.11436863024529928 648623 0.15 S.dat
2.12958455 0.401091754 1.28348565 231.645981 127.39538600000002 358.332428 59853.0 19.2200317 0.2719566416315076 158322 0.15 C.dat
2.68510485 0.532898188 7.390306 323.800659 196.7005 0.8572340009999999 59853.0 24.8045464 0.2738996065742527 475485 0.15 S.dat
2.29662347 0.446361065 17.232358899999998 292.1173100000001 123.642578 147.68469199999996 59853.0 24.9096985 0.3980092057293188 338920 0.15 S.dat
1.24286997 0.317134082 7.6879015 62.6490211 358.903076 276.34439100000003 59853.0 24.3647137 0.013914477035353692 768807 0.15 S.dat
2.63819718 0.526706159 27.1040154 170.639572 314.595093 305.861481 59853.0 24.5389538 0.2672627371041463 435133 0.15 S.dat
2.26243997 0.668585956 12.5391369 280.979675 106.767281 248.386856 59853.0 23.5343781 0.04458913748607431 13356 0.15 C.dat
2.38753676 0.7213704590000001 41.879776 235.220383 1.27443552 141.233444 59853.0 24.6611214 0.15655567086858005 350455 0.15 S.dat
1.00305045 0.272150695 5.8289547 136.337128 20.3669357 178.48100300000004 59853.0 24.7363529 0.05314967735442543 501310 0.15 S.dat
2.60256815 0.5850859279999999 26.989261600000006 350.544617 130.272995 339.719177 59853.0 24.9943752 0.09952159386885802 227394 0.15 C.dat
1.23029912 0.554433525 27.5690689 40.7117691 199.903519 276.25589 59853.0 24.912796 0.2296544855165375 485423 0.15 S.dat
2.01063037 0.516729355 5.71259832 68.7641068 348.4999390000001 214.424683 59853.0 24.9171371 0.06656453507372855 12209 0.15 S.dat
1.58666456 0.276937991 26.4995174 21.8137951 122.080818 232.592102 59853.0 24.525547 0.17789190021077325 11856 0.15 S.dat
1.04947841 0.319912463 16.7986202 196.05304 37.1704063 169.986252 59853.0 24.6762905 0.2433799445110859 517684 0.15 S.dat
1.65542698 0.35280278299999995 14.0482655 326.741638 215.829407 215.110306 59853.0 24.6546726 0.10101775343166527 111277 0.15 S.dat
0.849864066 0.725779712 24.9968853 56.623256700000006 69.9864578 168.504486 59853.0 24.9564934 0.15220332087212846 739758 0.15 S.dat
1.64032102 0.27842319 18.4257011 171.148376 181.125412 81.85935970000001 59853.0 24.521675100000003 0.18186841094903144 127283 0.15 S.dat
1.37437987 0.197112173 21.5859013 162.346619 145.85051 264.765076 59853.0 24.9471111 0.09874794584775662 634249 0.15 S.dat
1.4365164 0.369054168 12.8607512 199.49144 221.143387 267.538788 59853.0 24.8500996 0.06626167543984393 696974 0.15 S.dat
1.6979543000000001 0.43535465 15.323199300000002 163.296539 278.884003 79.7919235 59853.0 24.2635899 0.011499650556888915 241092 0.15 S.dat
1.46911299 0.8889964220000001 41.389782 183.136978 193.126221 311.209198 59853.0 24.9549847 0.3910421786573029 290138 0.15 S.dat
0.920289576 0.200247273 55.77846529999999 307.189148 340.6773990000001 345.9634700000001 59853.0 22.8312283 0.01898164782547724 520036 0.15 S.dat
2.39787078 0.603046238 13.56604 77.56926729999998 92.0855484 83.4678268 59853.0 23.8724842 0.15508206371544536 20681 0.15 C.dat
2.16902781 0.68186307 22.0555897 333.641449 51.1906776 225.634293 59853.0 24.7223282 0.2222952813435984 302534 0.15 S.dat
2.39478803 0.691537499 18.672018100000006 192.938293 260.74469 118.378044 59853.0 24.9500809 0.21602436424177435 209014 0.15 C.dat
