,ccdVisitId,visitID,ra,decl,llcra,llcdec,ulcra,ulcdec,urcra,urcdec,lrcra,lrcdec
376,185782187,185782,52.0660564,-40.9383874,52.2160203,-41.0489255,51.9162628,-41.049391,51.9166744,-40.82772,52.215335,-40.8272307
377,185782188,185782,51.7555787,-40.9384194,51.9049603,-41.049286,51.6053359,-41.04906,51.6067893,-40.8274369,51.9053186,-40.8276218
378,484329000,484329,51.5130302,-41.3992281,51.3035929,-41.3824794,51.5391276,-41.2420536,51.7227076,-41.415618,51.4868346,-41.5564316
379,484329001,484329,51.7576667,-41.2529231,51.5485144,-41.2365932,51.7831988,-41.0956994,51.9670469,-41.2688954,51.7320397,-41.4101834
380,484329002,484329,52.0002717,-41.1063428,51.7914075,-41.0905078,52.025116,-40.9490715,52.2093469,-41.1218219,51.9753261,-41.263656
381,484329003,484329,51.7075599,-41.5824337,51.4973409,-41.5659202,51.7333017,-41.425146,51.9180104,-41.598578,51.6817258,-41.7397348
382,484329004,484329,51.9524456,-41.4359346,51.7425167,-41.4198861,51.9775551,-41.2785912,52.1625901,-41.4516168,51.9272384,-41.5933033
383,484329005,484329,52.19572,-41.2886263,51.9860976,-41.2730756,52.2201402,-41.1312315,52.4055391,-41.3038119,52.1711949,-41.4460508
384,484329006,484329,51.9032571,-41.7659055,51.6922507,-41.7497322,51.9285103,-41.6085133,52.1144802,-41.7816991,51.8779024,-41.9233028
385,484329007,484329,52.148414,-41.6188371,51.9377215,-41.603076,52.173114,-41.4613899,52.3593084,-41.6342243,52.1236136,-41.7763015
386,484329008,484329,52.3920431,-41.4714933,52.1816686,-41.4562354,52.4160505,-41.3139868,52.6026041,-41.4863797,52.3679374,-41.6290176
387,484329009,484329,52.2445812,-40.9580908,52.0360518,-40.9425933,52.2689324,-40.8008089,52.4533057,-40.973229,52.2201294,-41.115423
388,484329010,484329,52.4857096,-40.8104087,52.2775062,-40.7953906,52.5093733,-40.653112,52.6940859,-40.8250735,52.4619422,-40.9677643
389,484329011,484329,52.7257132,-40.6624003,52.517873,-40.6477917,52.7487745,-40.5051154,52.9337154,-40.6766636,52.7025486,-40.8197604
390,484329012,484329,52.4395376,-41.1401922,52.2302469,-41.1250635,52.4633588,-40.9827722,52.6490032,-41.154955,52.415615,-41.2976544
391,484329013,484329,52.6805761,-40.9922815,52.4716372,-40.9776006,52.7037496,-40.8348468,52.889678,-41.0066005,52.6572987,-41.149768
392,484329014,484329,52.9210897,-40.8437029,52.7125238,-40.829448,52.9436408,-40.686268,53.129807,-40.8576069,52.8984336,-41.0011989
393,484329015,484329,52.6357751,-41.3226263,52.4257598,-41.3077339,52.659265,-41.1650981,52.8459584,-41.3371542,52.6121883,-41.4801885
394,484329016,484329,52.8778134,-41.1739915,52.6681561,-41.1595773,52.9006095,-41.016439,53.0876197,-41.1880398,52.8549154,-41.3315876
395,484329017,484329,53.1185327,-41.0249376,52.9092596,-41.0109628,53.1406845,-40.8673809,53.3279382,-41.0385519,53.0962812,-41.1825477
396,484329018,484329,52.9662821,-40.5132906,52.758803,-40.4992127,52.9885566,-40.3560116,53.1739083,-40.5270199,52.9439076,-40.6706526
397,484329019,484329,53.2042009,-40.3643742,52.9971085,-40.3507375,53.2257994,-40.2071269,53.4114185,-40.3776694,53.1824992,-40.5217106
398,484329020,484329,53.4409997,-40.2150165,53.2343242,-40.2017553,53.4619984,-40.0578218,53.6477894,-40.2279399,53.4199024,-40.3723106
399,484329021,484329,53.1625631,-40.6939346,52.9543766,-40.680161,53.184397,-40.53651,53.3708775,-40.7073556,53.1406313,-40.8514307
400,484329022,484329,53.4006513,-40.5445544,53.1928774,-40.5311649,53.421883,-40.387165,53.6085396,-40.5575987,53.3793182,-40.7020277
401,484329023,484329,53.637756,-40.3945256,53.4304077,-40.3815734,53.6583027,-40.2371764,53.8452059,-40.4071342,53.617106,-40.5519689
402,484329024,484329,53.3598624,-40.8747082,53.1509846,-40.8612651,53.3812358,-40.7171502,53.5688584,-40.8877968,53.3383872,-41.0323295
403,484329025,484329,53.5983461,-40.7247419,53.3898984,-40.7116614,53.6191386,-40.5672151,53.8068987,-40.7374677,53.5774471,-40.8823408
404,484329026,484329,53.8357088,-40.5743452,53.6276931,-40.5617511,53.8557553,-40.416851,54.0438123,-40.5865886,53.8155603,-40.7319247
405,484329027,484329,51.3582757,-42.3893004,51.1456658,-42.3719353,51.3850496,-42.2321221,51.5711401,-42.406277,51.3314026,-42.5464461
406,484329028,484329,51.6063305,-42.2436154,51.3939811,-42.2267501,51.6324796,-42.0863255,51.8189212,-42.2601021,51.580087,-42.4008867
407,484329029,484329,51.8533762,-42.0973564,51.6412996,-42.0809932,51.8788658,-41.9399673,52.0656754,-42.113339,51.8277861,-42.2547358
408,484329030,484329,51.5552964,-42.5730618,51.3418837,-42.5560244,51.5816258,-42.4158233,51.7689513,-42.5896995,51.5288675,-42.7302535
409,484329031,484329,51.8036725,-42.4271815,51.5905359,-42.4106171,51.829417,-42.2698343,52.0170384,-42.4433617,51.7778346,-42.5845002
410,484329032,484329,52.0510178,-42.2803519,51.8381776,-42.2642671,52.0761421,-42.1229018,52.2640719,-42.2960507,52.025799,-42.4377816
411,484329033,484329,51.7532763,-42.7567444,51.5390772,-42.7400075,51.7792234,-42.5994718,51.9677086,-42.7730815,51.7272363,-42.913966
412,484329034,484329,52.0020274,-42.610795,51.7881176,-42.5945193,52.0273917,-42.4534072,52.216151,-42.6266705,51.976568,-42.7681432
413,484329035,484329,52.2498838,-42.4635765,52.0362689,-42.4478686,52.2745054,-42.3060703,52.46369,-42.4788844,52.2251645,-42.6210552
414,484329036,484329,52.1010487,-41.9501488,51.8892731,-41.9342595,52.1259106,-41.792673,52.31303,-41.9656559,52.0760837,-42.107619
415,484329037,484329,52.3460803,-41.8026565,52.1346272,-41.7872074,52.3703487,-41.6451157,52.5577195,-41.8177243,52.3217116,-41.9602003
416,484329038,484329,52.5905768,-41.654342,52.3794665,-41.6393617,52.614199,-41.4967482,52.8018629,-41.6689461,52.5668535,-41.8119515
417,484329039,484329,52.29935,-42.1328259,52.0868138,-42.1172661,52.3237776,-41.9752785,52.5120744,-42.1479974,52.2748255,-42.2903595
418,484329040,484329,52.5448168,-41.9847471,52.3326189,-41.9696603,52.5686027,-41.8271227,52.7571905,-41.9994469,52.5209286,-42.1423613
419,484329041,484329,52.7887915,-41.8367175,52.5769546,-41.8220294,52.812027,-41.6790436,53.0007861,-41.8510216,52.7654543,-41.9943956
420,484329042,484329,52.4982758,-42.3154409,52.2850012,-42.3001766,52.5223184,-42.1578433,52.7117301,-42.3303096,52.4741317,-42.4730191
421,484329043,484329,52.7443701,-42.1670228,52.5314431,-42.1522669,52.7677302,-42.0093403,52.957462,-42.1813861,52.7209099,-42.324692
422,484329044,484329,52.9889648,-42.0182075,52.7764056,-42.003928,53.0116682,-41.8604579,53.2016701,-42.0320973,52.9661595,-42.1759495
423,484329045,484329,52.8351349,-41.5053193,52.62438,-41.4908383,52.8580591,-41.3476811,53.0460468,-41.5194294,52.8121086,-41.6629851
424,484329046,484329,53.077324,-41.3566691,52.8669545,-41.3425669,53.0996941,-41.1990116,53.2878331,-41.3703971,53.0548525,-41.5143618
425,484329047,484329,53.3180516,-41.2068458,53.1080801,-41.1932388,53.339707,-41.0491756,53.5281519,-41.2200916,53.2962982,-41.3645651
426,484329048,484329,53.0340536,-41.6866707,52.8225857,-41.6725258,53.0565303,-41.5289424,53.2456641,-41.7004355,53.0114782,-41.8444123
427,484329049,484329,53.2765752,-41.5373595,53.0655036,-41.5236368,53.2984408,-41.3796041,53.4877706,-41.5507051,53.2546057,-41.6951372
428,484329050,484329,53.5177866,-41.3872099,53.3071272,-41.3739476,53.5389779,-41.2294367,53.7285542,-41.4000968,53.4964953,-41.5450163
429,484329051,484329,53.234496,-41.8678483,53.0223274,-41.8540617,53.2565123,-41.7100482,53.4467949,-41.8812493,53.212382,-42.0256563
430,484329052,484329,53.4770985,-41.7180939,53.2653454,-41.7046881,53.4985559,-41.5602614,53.6889606,-41.7311143,53.4555364,-41.8759385
431,484329053,484329,53.7180429,-41.56788,53.5067132,-41.5549775,53.7387713,-41.4100195,53.9294685,-41.5804032,53.6972082,-41.7257584
432,484329054,484329,53.5587082,-41.0556878,53.349158,-41.0424607,53.5797747,-40.8980218,53.7683575,-41.0685472,53.5375367,-41.2134056
433,484329055,484329,53.7976724,-40.905596,53.5885608,-40.8928204,53.8180521,-40.7479487,54.006878,-40.918017,53.7771896,-41.0633067
434,484329056,484329,54.0355738,-40.7548806,53.8269187,-40.7424815,54.0553519,-40.5972694,54.2443032,-40.7669244,54.0156946,-40.9125644
435,484329057,484329,53.7588647,-41.2355608,53.5486528,-41.2226667,53.7794935,-41.0777948,53.9691713,-41.2480881,53.7381336,-41.3933713
436,484329058,484329,53.9978389,-41.0851176,53.7880715,-41.0726723,54.0177762,-40.927362,54.2076781,-41.0971926,53.9777955,-41.2429244
437,484329059,484329,54.2353982,-40.9338172,54.0261003,-40.9218005,54.2546644,-40.7760898,54.4447523,-40.94547,54.2160239,-41.0916072
438,484329060,484329,53.9598394,-41.4158313,53.7489666,-41.4033217,53.9799733,-41.2579734,54.1707903,-41.4279677,53.9396021,-41.5737246
439,484329061,484329,54.1993554,-41.2646338,53.9889479,-41.2525647,54.2188113,-41.1067823,54.4098208,-41.2763274,54.1797899,-41.4225304
440,484329062,484329,54.4367411,-41.112907,54.2268205,-41.1012627,54.4555313,-40.9550809,54.6467112,-41.1241842,54.4178486,-41.2707919
441,484329063,484329,54.273773,-40.6029875,54.0655878,-40.5910829,54.2927781,-40.4454184,54.4820205,-40.6145415,54.2546669,-40.760641
442,484329064,484329,54.5089662,-40.4514241,54.3012658,-40.439949,54.5272656,-40.2939148,54.7167073,-40.4625474,54.4905619,-40.6090273
443,484329065,484329,54.7429717,-40.2993149,54.5357852,-40.2881872,54.7606749,-40.1418892,54.9501822,-40.3100997,54.7251673,-40.4568469
444,484329066,484329,54.473473,-40.7814634,54.264663,-40.7699333,54.4919812,-40.623771,54.6823291,-40.792633,54.4548628,-40.9392262
445,484329067,484329,54.7094652,-40.6294072,54.501165,-40.6182117,54.727396,-40.4717781,54.9177886,-40.6402407,54.6914306,-40.7871131
446,484329068,484329,54.9435939,-40.477106,54.7358178,-40.4663216,54.9608409,-40.3195506,55.1513826,-40.4875431,54.9262453,-40.6347532
447,484329069,484329,54.6751495,-40.9598852,54.4657297,-40.9487113,54.6931959,-40.8020898,54.8845989,-40.9706914,54.6569981,-41.1177411
448,484329070,484329,54.910817,-40.8075125,54.7019202,-40.7967325,54.9282157,-40.6497716,55.1197304,-40.8179344,54.8933135,-40.9653233
449,484329071,484329,55.1449338,-40.6548655,54.9365792,-40.6444176,55.1617466,-40.497198,55.3532878,-40.6649548,55.1280188,-40.8126155
450,484329072,484329,51.9546078,-42.9416397,51.7396106,-42.925311,51.9800284,-42.7843358,52.1698221,-42.9575598,51.9290888,-43.0988886
451,484329073,484329,52.2035055,-42.7947778,51.9888092,-42.7789762,52.2282578,-42.6373376,52.4184041,-42.8101733,52.1786553,-42.9521607
452,484329074,484329,52.451505,-42.647197,52.2371393,-42.6318452,52.4756813,-42.4896504,52.6660544,-42.6621457,52.4272317,-42.8047002
453,484329075,484329,52.1555803,-43.1245473,51.939819,-43.1085645,52.1805837,-42.9672312,52.3715454,-43.1401192,52.1304815,-43.2817957
454,484329076,484329,52.4049495,-42.9773425,52.1895078,-42.9618388,52.4293433,-42.819897,52.6205774,-42.99243,52.3804602,-43.1347329
455,484329077,484329,52.6533894,-42.8296231,52.4382795,-42.814644,52.6771024,-42.6720529,52.8686607,-42.8441883,52.629573,-42.9871418
456,484329078,484329,52.3574277,-43.3072993,52.140913,-43.2916733,52.382007,-43.1499865,52.5741339,-43.3225084,52.3327531,-43.4645357
457,484329079,484329,52.607068,-43.1597912,52.390883,-43.1446974,52.6309698,-43.0023345,52.8234251,-43.1744674,52.583063,-43.3171758
458,484329080,484329,52.8562698,-43.0114798,52.6404449,-42.996841,52.8795913,-42.853903,53.0722475,-43.0257025,52.8328501,-43.1689931
459,484329081,484329,52.7003837,-42.4983972,52.4863643,-42.4835471,52.7239014,-42.3407461,52.9145724,-42.5128481,52.6767699,-42.6560122
460,484329082,484329,52.9459901,-42.3494724,52.7323409,-42.3350798,52.9688941,-42.1917389,53.159793,-42.3634685,52.9229885,-42.5071773
461,484329083,484329,53.1911716,-42.2004693,52.977902,-42.1865792,53.2133878,-42.042666,53.4045743,-42.2139659,53.1688598,-42.3582613
462,484329084,484329,52.9016931,-42.6801347,52.6869593,-42.6656019,52.9248302,-42.5224657,53.1165809,-42.694263,52.878457,-42.8377644
463,484329085,484329,53.1482554,-42.530742,52.9339006,-42.5167007,53.170732,-42.372981,53.362747,-42.544383,53.125679,-42.6884729
464,484329086,484329,53.3937286,-42.3811448,53.1797728,-42.367573,53.4155554,-42.2233079,53.6078023,-42.394315,53.3718011,-42.5389602
465,484329087,484329,53.1046637,-42.861585,52.8892169,-42.8474407,53.1273279,-42.7038981,53.3202445,-42.8753117,53.0818943,-43.0192175
466,484329088,484329,53.3515229,-42.7122025,53.1364745,-42.6985339,53.3735561,-42.5544227,53.5666911,-42.725461,53.3293922,-42.8699422
467,484329089,484329,53.597242,-42.561864,53.3826053,-42.5487233,53.6185516,-42.4039959,53.8119812,-42.5745978,53.5758309,-42.719695
468,484329090,484329,53.4366141,-42.0495369,53.2237607,-42.0360611,53.458244,-41.8916798,53.6495839,-42.0626209,53.4148879,-42.2073858
469,484329091,484329,53.6794326,-41.8994753,53.4670022,-41.8864656,53.7003933,-41.7415787,53.891963,-41.9120959,53.6583717,-42.0573773
470,484329092,484329,53.9210822,-41.749067,53.7090992,-41.7364618,53.941447,-41.5911467,54.1331441,-41.7612877,53.900616,-41.907001
471,484329093,484329,53.6387901,-42.2304064,53.4252631,-42.2172521,53.660025,-42.0725111,53.8524161,-42.2431591,53.6174466,-42.3882857
472,484329094,484329,53.8823186,-42.0795005,53.669224,-42.0668642,53.9028182,-41.921552,54.0954888,-42.0917388,53.8617115,-42.2374419
473,484329095,484329,54.1242012,-41.9287059,53.9115707,-41.9165029,54.1440697,-41.770726,54.3368984,-41.9405166,54.1042295,-42.086688
474,484329096,484329,53.8428269,-42.4107636,53.6286287,-42.3980637,53.8635155,-42.2528326,54.0571056,-42.4230571,53.8220348,-42.5686697
475,484329097,484329,54.0862551,-42.2591921,53.8725209,-42.2469249,54.1063199,-42.1012118,54.3000565,-42.2710577,54.0660829,-42.417155
476,484329098,484329,54.3283199,-42.107985,54.1150651,-42.0961234,54.3477913,-41.9499758,54.5416269,-42.1194542,54.308741,-42.2659938
477,484329099,484329,54.1630863,-41.5966509,53.9515616,-41.5845669,54.1826788,-41.4387134,54.374674,-41.6083545,54.14339,-41.7546126
478,484329100,484329,54.4023085,-41.4450277,54.1912699,-41.4333517,54.4212749,-41.2870957,54.6133951,-41.4563296,54.3832415,-41.6029954
479,484329101,484329,54.6404273,-41.2929747,54.4298897,-41.2817083,54.6587469,-41.1350601,54.8509954,-41.3038711,54.6220008,-41.4509335
480,484329102,484329,54.3667259,-41.776136,54.1545723,-41.7644274,54.3858628,-41.6181388,54.5789292,-41.7874561,54.3474911,-41.9341478
481,484329103,484329,54.6058598,-41.6234893,54.3942091,-41.6122029,54.6243477,-41.4654923,54.8175446,-41.6343932,54.5872706,-41.7815133
482,484329104,484329,54.8437492,-41.4712612,54.63261,-41.4603984,54.8615719,-41.3132722,55.0549004,-41.4817383,54.8258291,-41.6292795
483,484329105,484329,54.5706523,-41.9547189,54.3578891,-41.9433598,54.5893737,-41.7966827,54.7834501,-41.9656842,54.5518231,-42.1127631
484,484329106,484329,54.8103634,-41.8024504,54.5981142,-41.7915446,54.8283993,-41.6444045,55.0226351,-41.8129657,54.7922273,-41.960513
485,484329107,484329,55.0485414,-41.6493462,54.8368276,-41.6388128,55.0659796,-41.4913109,55.2602592,-41.659495,55.0309944,-41.8074049
486,484329108,484329,54.8796098,-41.1396957,54.669601,-41.1287631,54.8973688,-40.9818228,55.089631,-41.150258,54.8617455,-41.2976211
487,484329109,484329,55.1150043,-40.9866915,54.9055289,-40.976219,55.1320237,-40.8288609,55.3244802,-40.9967978,55.0978799,-41.1445849
488,484329110,484329,55.3496449,-40.8332089,55.1407219,-40.8231368,55.3659888,-40.6754396,55.5585516,-40.8429191,55.3331981,-40.9910474
489,484329111,484329,55.0831713,-41.317546,54.8725778,-41.3070502,55.1003939,-41.1595935,55.2937681,-41.3276684,55.0658486,-41.4755444
490,484329112,484329,55.3186863,-41.1643356,55.1086471,-41.1542302,55.3352637,-41.0064268,55.528714,-41.1740686,55.3020091,-41.3222962
491,484329113,484329,55.5534719,-41.0104251,55.3439984,-41.0007333,55.5693506,-40.8525712,55.7629149,-41.019748,55.5374861,-41.1683407
492,484329114,484329,55.2874739,-41.495064,55.0763191,-41.4848933,55.3043139,-41.3370546,55.4986185,-41.5048532,55.2705254,-41.6531044
493,484329115,484329,55.5234009,-41.3410112,55.3128083,-41.331317,55.5394836,-41.18304,55.7339675,-41.3503316,55.5072198,-41.4990333
494,484329116,484329,55.7580311,-41.1873335,55.5480255,-41.1779723,55.7735263,-41.0294132,55.9679937,-41.1963229,55.7424315,-41.3453051
495,484329117,484329,52.5620269,-43.4902997,52.3447602,-43.47508,52.5861245,-43.3330025,52.7794641,-43.5050901,52.5378344,-43.6475104
496,484329118,484329,52.8122813,-43.3425606,52.5953689,-43.3278353,52.8357617,-43.1851195,53.0293533,-43.3568611,52.7887072,-43.4999209
497,484329119,484329,53.0612774,-43.1936702,52.8447449,-43.1794092,53.0841677,-43.0361018,53.2779565,-43.2075123,53.0382903,-43.3511688
498,484329120,484329,52.7661328,-43.6721153,52.5481396,-43.6572814,52.7897957,-43.5148486,52.9842872,-43.686512,52.7423744,-43.8292833
499,484329121,484329,53.0170658,-43.5238685,52.7994429,-43.5095087,53.040139,-43.3664575,53.234834,-43.5377989,52.9938964,-43.6811913
500,484329122,484329,53.2661526,-43.3748969,53.0489153,-43.3610603,53.2885548,-43.2173462,53.4835179,-43.3883076,53.2436515,-43.532365
501,484329123,484329,52.9723284,-43.8532027,52.753628,-43.8387349,52.9955993,-43.6959884,53.1911803,-43.8672307,52.9489596,-44.0103158
502,484329124,484329,53.2233305,-43.7047895,53.0050054,-43.6908831,53.2458947,-43.5474159,53.441789,-43.718263,53.2006715,-43.8620698
503,484329125,484329,53.4727108,-43.5555842,53.2547862,-43.5421862,53.4946178,-43.3980679,53.6907472,-43.5685473,53.4507026,-43.7130128
504,484329126,484329,53.3106808,-43.0434356,53.0945446,-43.0295956,53.333014,-42.885757,53.5269354,-43.0568534,53.2882451,-43.201051
505,484329127,484329,53.557612,-42.8937119,53.3418813,-42.8804199,53.5792116,-42.7359288,53.7734464,-42.9065865,53.5359121,-43.0514438
506,484329128,484329,53.8029138,-42.7435608,53.5876234,-42.7307114,53.8239077,-42.585695,54.0182953,-42.7559963,53.781817,-42.9013834
507,484329129,484329,53.5163006,-43.2243931,53.2994824,-43.2109576,53.5381803,-43.0667343,53.7332251,-43.2374041,53.4943209,-43.3819843
508,484329130,484329,53.7633411,-43.0740206,53.5469486,-43.0611043,53.7845163,-42.9162476,53.9798235,-43.0865123,53.7420552,-43.2317267
509,484329131,484329,54.0090055,-42.9232798,53.7930672,-42.9107897,54.0296032,-42.7654228,54.2250177,-42.9353495,53.9883059,-43.0810858
510,484329132,484329,53.7224971,-43.4047387,53.5050043,-43.3917805,53.7438362,-43.2471029,53.9400825,-43.4172685,53.7010569,-43.562299
511,484329133,484329,53.9700888,-43.2539032,53.7530519,-43.2413523,53.9908818,-43.0961615,54.1872044,-43.2660246,53.9491968,-43.4115732
512,484329134,484329,54.2162368,-43.1026949,53.9996591,-43.0906884,54.2362886,-42.9448529,54.4328752,-43.1142766,54.1960851,-43.2604773
513,484329135,484329,54.0491559,-42.5915281,53.8343129,-42.5791987,54.0694268,-42.4335876,54.2640687,-42.6034509,54.0287838,-42.7494406
514,484329136,484329,54.2928055,-42.4402538,54.0784312,-42.4283874,54.312408,-42.2822556,54.5072293,-42.4517137,54.2730963,-42.5982314
515,484329137,484329,54.5349136,-42.2882294,54.3210351,-42.276806,54.5538711,-42.1301905,54.7488298,-42.2992505,54.5158556,-42.4462579
516,484329138,484329,54.2550044,-42.7709496,54.0395329,-42.7589926,54.2748656,-42.6130151,54.4705362,-42.7824984,54.235043,-42.92885
517,484329139,484329,54.4987566,-42.6190788,54.2837722,-42.6076117,54.5179158,-42.4610761,54.7137824,-42.6301355,54.4794916,-42.7770496
518,484329140,484329,54.7411031,-42.4664294,54.5266287,-42.455416,54.7596023,-42.3083831,54.9556057,-42.4770418,54.7225011,-42.6244576
519,484329141,484329,54.4624286,-42.9500072,54.2463374,-42.9384774,54.4818135,-42.7920858,54.6785659,-42.9611192,54.4429441,-43.1078842
520,484329142,484329,54.7062179,-42.7973443,54.4906311,-42.786296,54.7249175,-42.6393508,54.9218326,-42.8079778,54.68742,-42.9552986
521,484329143,484329,54.9487387,-42.6444658,54.7336773,-42.6338211,54.966839,-42.4864271,55.163808,-42.6546993,54.9305358,-42.8024767
522,484329144,484329,54.7771715,-42.134804,54.563802,-42.1238685,54.7954049,-41.9767325,54.9905635,-42.1453411,54.7588389,-42.2928722
523,484329145,484329,55.0171077,-41.9815014,54.804269,-41.9709908,55.0346857,-41.8234178,55.2299494,-41.9916144,54.9994278,-42.1395862
524,484329146,484329,55.2555668,-41.8281263,55.0432769,-41.8180654,55.272453,-41.6700489,55.4678475,-41.8377997,55.2385825,-41.9862257
525,484329147,484329,54.9836366,-42.3127202,54.7696893,-42.3021455,55.001473,-42.1546371,55.1975914,-42.3228894,54.9656972,-42.4707911
526,484329148,484329,55.2239626,-42.1589418,55.0105639,-42.1487867,55.2411537,-42.0008465,55.4373543,-42.1686995,55.2066636,-42.3170371
527,484329149,484329,55.4624208,-42.0055447,55.2495779,-41.9958793,55.4788585,-41.8474394,55.6752404,-42.0148158,55.4458775,-42.1636561
528,484329150,484329,55.1920088,-42.4905486,54.9774915,-42.4803842,55.2093967,-42.3324651,55.4065186,-42.5003025,55.1745203,-42.6486052
529,484329151,484329,55.4315939,-42.3364806,55.2176365,-42.3267869,55.4482684,-42.1783732,55.6455281,-42.3457726,55.4148143,-42.4945732
530,484329152,484329,55.670607,-42.1819561,55.4572308,-42.1726367,55.6866805,-42.0238438,55.8839395,-42.1908737,55.6544298,-42.34006
531,484329153,484329,55.4939981,-41.6731124,55.2822817,-41.6633796,55.5103259,-41.5150582,55.7056856,-41.6824584,55.4775682,-41.8311922
532,484329154,484329,55.7303654,-41.5183915,55.5192331,-41.509087,55.7459996,-41.3603705,55.9414557,-41.5273184,55.7146306,-41.6764522
533,484329155,484329,55.9650018,-41.3638691,55.7544708,-41.3549632,55.9799612,-41.2058907,56.1754774,-41.3724026,55.9499325,-41.5218885
534,484329156,484329,55.7014074,-41.8500667,55.4891592,-41.8407303,55.7172936,-41.6919828,55.913617,-41.8590142,55.6854141,-42.0081681
535,484329157,484329,55.9370602,-41.6952383,55.7254079,-41.6863042,55.9522804,-41.5371804,56.1486551,-41.703783,55.9217363,-41.8533192
536,484329158,484329,56.1721047,-41.5397933,55.961063,-41.5313281,56.186562,-41.3817762,56.3830708,-41.5478766,56.1575483,-41.6978491
537,484329159,484329,55.9091358,-42.0264972,55.69636,-42.0176492,55.9244711,-41.8683923,56.1218575,-42.0349523,55.8936985,-42.1846103
538,484329160,484329,56.1450565,-41.8709968,55.9328983,-41.8625458,56.1597316,-41.7129156,56.3571472,-41.8790576,56.1302752,-42.0290947
539,484329161,484329,56.380154,-41.7154358,56.168625,-41.7073737,56.3941694,-41.5573916,56.5915947,-41.7231103,56.3660356,-41.8735055
540,484329162,484329,53.9318791,-43.5853767,53.7137238,-43.5728958,53.952681,-43.4277781,54.1501102,-43.5974224,53.9109679,-43.7428829
541,484329163,484329,54.1788241,-43.434458,53.9611338,-43.4224598,54.1989849,-43.2767451,54.3965763,-43.4460202,54.1585631,-43.5920895
542,484329164,484329,54.4256132,-43.2829721,54.2084133,-43.2713746,54.4452305,-43.125166,54.6428591,-43.2941395,54.405893,-43.4407096
543,484329165,484329,54.140546,-43.7648493,53.9217609,-43.7527277,54.1610002,-43.6073198,54.3593924,-43.7765295,54.1199864,-43.9222839
544,484329166,484329,54.3885442,-43.6132093,54.170242,-43.6015667,54.4083612,-43.4555574,54.6068955,-43.6244126,54.3686247,-43.7707719
545,484329167,484329,54.6348271,-43.4610613,54.4170168,-43.449975,54.6538862,-43.303297,54.8526717,-43.4717173,54.6156655,-43.6187448
546,484329168,484329,54.3510751,-43.9432114,54.1316706,-43.9315462,54.3710584,-43.7857508,54.5705294,-43.9544287,54.3309869,-44.1005608
547,484329169,484329,54.5988898,-43.7914701,54.3799778,-43.7803016,54.6182092,-43.6338863,54.8178323,-43.802196,54.579469,-43.9489581
548,484329170,484329,54.8450924,-43.6394155,54.6266901,-43.6287505,54.8637235,-43.481718,55.0635072,-43.6496403,54.8263559,-43.7970275
549,484329171,484329,54.6716631,-43.1291351,54.4549655,-43.118016,54.6906083,-42.9712408,54.8883855,-43.1398272,54.652613,-43.2869719
550,484329172,484329,54.9158716,-42.9763585,54.6996952,-42.9657442,54.9341011,-42.8183872,55.1320628,-42.9865523,54.8975373,-43.134278
551,484329173,484329,55.1584595,-42.823049,54.9428221,-42.8128724,55.1760452,-42.6650251,55.3740895,-42.8328086,55.1407674,-42.9810338
552,484329174,484329,54.8814403,-43.3074199,54.6641535,-43.2967531,54.8999024,-43.1495684,55.0987368,-43.3176544,54.8628684,-43.4651993
553,484329175,484329,55.1253155,-43.154165,54.9085726,-43.1439182,55.1431841,-42.9962418,55.3420514,-43.1639893,55.1073423,-43.312034
554,484329176,484329,55.3682881,-43.0004391,55.1520967,-42.9907078,55.385409,-42.8424488,55.5844617,-43.009752,55.3510604,-43.1583809
555,484329177,484329,55.091594,-43.4847171,54.8737363,-43.474464,55.1096432,-43.3269237,55.3094447,-43.494529,55.073437,-43.6424277
556,484329178,484329,55.3358206,-43.3309635,55.1185175,-43.321222,55.3531535,-43.1730861,55.5531066,-43.3402779,55.3183873,-43.4887712
557,484329179,484329,55.5784037,-43.1771531,55.3616649,-43.167875,55.5950533,-43.019209,55.7950993,-43.1860048,55.561649,-43.3350392
558,484329180,484329,55.401192,-42.668614,55.1861184,-42.6588562,55.4181437,-42.5105506,55.6162419,-42.6779572,55.3841317,-42.8266482
559,484329181,484329,55.6416439,-42.5142752,55.4271512,-42.5049272,55.657969,-42.356184,55.8560984,-42.5232131,55.6252147,-42.6723456
560,484329182,484329,55.8806449,-42.3597453,55.6667483,-42.3508059,55.8963212,-42.2016431,56.0944885,-42.3682786,55.8648615,-42.517835
561,484329183,484329,55.6109896,-42.8456963,55.3953805,-42.8363481,55.6275267,-42.68766,55.8265626,-42.8546264,55.5943468,-43.0036867
562,484329184,484329,55.8518213,-42.6909187,55.6368048,-42.6820078,55.8676863,-42.532852,56.0667842,-42.6994179,55.8358461,-42.8489534
563,484329185,484329,56.0904128,-42.5357365,55.8760047,-42.527277,56.1055757,-42.3776496,56.3047509,-42.5437884,56.075142,-42.6937994
564,484329186,484329,55.8216017,-43.0217196,55.6054651,-43.0128469,55.8376355,-42.8637265,56.0376825,-43.0301657,55.8054595,-43.1796627
565,484329187,484329,56.0623157,-42.8667255,55.8467947,-42.8582232,56.0777754,-42.7086995,56.2777683,-42.8748102,56.0467486,-43.0247131
566,484329188,484329,56.3014552,-42.7111588,56.0865601,-42.703132,56.3161805,-42.5531056,56.5162681,-42.7187687,56.2866247,-42.8691791
